Program Type,Days Since Last Completion,Average Days Since Last Completion,Big Age Group,short distance,shared interest,matched personality,Days Last,Close3-6,IfCovid,Little Age Group
Community,60-90,75+,25-35,yes,yes,no,12-18,Open,No,14+
Community,90+,75+,25-35,yes,yes,no,12-18,Open,No,14+
Community,60-90,75+,25-35,yes,yes,no,18+,Open,No,14+
Community,90+,75+,25-35,yes,yes,no,18+,Open,No,14+
Community,90+,75+,25-35,yes,yes,no,18+,Open,No,14+
Community,90+,75+,25-35,yes,yes,no,18+,Open,No,14+
Community,90+,75+,25-35,yes,yes,no,18+,Open,No,14+
Community,60-90,75+,25-35,yes,yes,no,18+,Open,No,14+
Community,60-90,75+,25-35,yes,yes,no,18+,Open,No,14+
Community,90+,75+,25-35,yes,yes,no,18+,Open,No,14+
Community,90+,75+,25-35,yes,yes,no,18+,Open,No,14+
Community,60-90,75+,25-35,yes,yes,no,18+,Open,No,14+
Community,<30,60-75,25-35,no,yes,no,<3,Open,Yes,11-13
Community,30-60,60-75,25-35,no,yes,no,<3,Open,Yes,11-13
Community,90+,60-75,25-35,no,yes,no,6-12,Open,Yes,11-13
Community,<30,60-75,25-35,no,yes,no,6-12,Open,Yes,11-13
Community,30-60,60-75,25-35,no,yes,no,6-12,Open,Yes,11-13
Community,60-90,60-75,25-35,no,yes,no,6-12,Open,Yes,11-13
Community,30-60,60-75,25-35,no,yes,no,12-18,Open,No,11-13
Community,90+,60-75,25-35,no,yes,no,12-18,close,No,11-13
Community,90+,60-75,25-35,no,yes,no,18+,close,No,11-13
Community,<30,60-75,25-35,no,no,no,<3,Open,Yes,14+
Community,30-60,60-75,25-35,no,no,no,<3,Open,Yes,14+
Community,<30,60-75,25-35,no,no,no,<3,Open,Yes,14+
Community,30-60,60-75,25-35,no,no,no,3-6,Open,Yes,14+
Community,90+,60-75,25-35,no,no,no,6-12,Open,Yes,14+
Community,30-60,60-75,25-35,no,no,no,6-12,Open,Yes,14+
Community,<30,60-75,25-35,no,no,no,6-12,Open,Yes,14+
Community,30-60,60-75,25-35,no,no,no,6-12,Open,Yes,14+
Community,30-60,60-75,25-35,no,no,no,6-12,Open,Yes,14+
Community,60-90,60-75,25-35,no,no,no,12-18,Open,No,14+
Community,90+,60-75,25-35,no,no,no,12-18,Open,No,14+
Community,90+,60-75,25-35,no,no,no,18+,Open,No,14+
Community,60-90,60-75,25-35,no,no,no,18+,Open,No,14+
Community,90+,60-75,25-35,no,no,no,18+,Open,No,14+
Community,60-90,60-75,25-35,no,no,no,18+,Open,No,14+
Community,90+,60-75,25-35,no,no,no,18+,Open,No,14+
Community,60-90,60-75,25-35,no,no,no,18+,Open,No,14+
Community,60-90,60-75,25-35,no,no,no,18+,close,No,14+
Community,60-90,60-75,25-35,no,no,no,18+,close,No,14+
Community,<30,<30,35-55,yes,yes,no,<3,close,Yes,11-13
Community,<30,<30,35-55,yes,yes,no,<3,close,Yes,11-13
Community,<30,30-60,25-35,no,no,no,<3,Open,Yes,<11
Community,<30,30-60,25-35,no,no,no,<3,Open,Yes,<11
Community,30-60,30-60,25-35,no,no,no,3-6,Open,Yes,<11
Community,30-60,30-60,25-35,no,no,no,3-6,Open,Yes,<11
Community,<30,30-60,25-35,no,no,no,3-6,Open,Yes,<11
Community,30-60,30-60,25-35,no,no,no,6-12,Open,Yes,<11
Community,30-60,30-60,25-35,no,no,no,6-12,Open,Yes,<11
Community,30-60,30-60,25-35,no,no,no,6-12,Open,Yes,<11
Community,60-90,30-60,25-35,no,no,no,6-12,Open,Yes,<11
Community,30-60,30-60,25-35,no,no,no,12-18,Open,No,<11
Community,60-90,30-60,25-35,no,no,no,12-18,Open,No,<11
Community,90+,30-60,25-35,no,no,no,18+,Open,No,<11
Community,60-90,30-60,25-35,no,no,no,18+,close,No,<11
Community,<30,30-60,25-35,no,no,no,18+,close,No,<11
Community,<30,30-60,25-35,no,no,no,18+,close,No,<11
Community,<30,30-60,25-35,no,no,no,18+,close,No,<11
Community,<30,30-60,>55,yes,yes,no,3-6,Open,Yes,11-13
Community,30-60,30-60,>55,yes,yes,no,3-6,Open,Yes,11-13
Community,30-60,30-60,>55,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,>55,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,>55,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,>55,yes,yes,no,6-12,Open,No,11-13
Community,30-60,30-60,>55,yes,yes,no,6-12,Open,No,11-13
Community,60-90,30-60,>55,yes,yes,no,12-18,close,No,11-13
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,3-6,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,12-18,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,12-18,Open,No,11-13
Community,60-90,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,60-90,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,close,No,11-13
Community,30-60,30-60,25-35,yes,yes,no,18+,close,No,11-13
Community,<30,30-60,35-55,yes,yes,no,<3,Open,Yes,14+
Community,30-60,30-60,35-55,yes,yes,no,<3,Open,Yes,14+
Community,30-60,30-60,35-55,yes,yes,no,3-6,Open,Yes,14+
Community,<30,30-60,35-55,yes,yes,no,3-6,Open,Yes,14+
Community,30-60,30-60,35-55,yes,yes,no,3-6,Open,Yes,14+
Community,30-60,30-60,35-55,yes,yes,no,6-12,Open,Yes,14+
Community,<30,30-60,35-55,yes,yes,no,6-12,Open,Yes,14+
Community,30-60,30-60,35-55,yes,yes,no,6-12,Open,Yes,14+
Community,<30,30-60,35-55,yes,yes,no,6-12,Open,Yes,14+
Community,90+,30-60,35-55,yes,yes,no,12-18,Open,No,14+
Community,30-60,30-60,35-55,yes,yes,no,12-18,Open,No,14+
Community,90+,30-60,35-55,yes,yes,no,12-18,Open,No,14+
Community,90+,30-60,35-55,yes,yes,no,18+,Open,No,14+
Community,<30,30-60,35-55,yes,yes,no,18+,Open,No,14+
Community,90+,30-60,35-55,yes,yes,no,18+,Open,No,14+
Community,90+,30-60,35-55,yes,yes,no,18+,Open,No,14+
Community,60-90,30-60,35-55,yes,yes,no,18+,close,No,14+
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,<11
Community,30-60,30-60,25-35,yes,yes,no,<3,Open,Yes,<11
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,Yes,<11
Community,<30,30-60,25-35,yes,yes,no,3-6,Open,Yes,<11
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,Yes,<11
Community,<30,30-60,25-35,yes,yes,no,3-6,Open,Yes,<11
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,<11
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,<11
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,<11
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,<11
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,Yes,<11
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,<11
Community,60-90,30-60,25-35,yes,yes,no,12-18,Open,No,<11
Community,90+,30-60,25-35,yes,yes,no,12-18,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,60-90,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,60-90,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,30-60,30-60,25-35,yes,yes,no,18+,Open,No,<11
Community,<30,30-60,>55,yes,yes,no,<3,Open,Yes,<11
Community,90+,30-60,>55,yes,yes,no,3-6,close,Yes,<11
Community,30-60,30-60,>55,yes,yes,no,3-6,close,Yes,<11
Community,<30,60-75,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,30-60,60-75,25-35,yes,yes,no,3-6,Open,Yes,11-13
Community,<30,60-75,25-35,yes,yes,no,3-6,Open,Yes,11-13
Community,60-90,60-75,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,60-75,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,60-75,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,90+,60-75,25-35,yes,yes,no,12-18,Open,No,11-13
Community,90+,60-75,25-35,yes,yes,no,12-18,Open,No,11-13
Community,90+,60-75,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,60-75,25-35,yes,yes,no,18+,Open,No,11-13
Community,60-90,60-75,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,60-75,25-35,yes,yes,no,18+,Open,No,11-13
Community,60-90,60-75,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,60-75,25-35,yes,yes,no,18+,close,No,11-13
Community,90+,60-75,25-35,yes,yes,no,18+,close,No,11-13
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,3-6,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,12-18,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,12-18,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,close,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,close,No,11-13
Community,<30,<30,25-35,yes,yes,no,<3,close,Yes,11-13
Community,30-60,<30,25-35,yes,yes,no,3-6,close,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,14+
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,14+
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,Yes,14+
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,Yes,14+
Community,60-90,30-60,25-35,yes,yes,no,6-12,Open,Yes,14+
Community,90+,30-60,25-35,yes,yes,no,6-12,Open,Yes,14+
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,3-6,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,60-90,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,12-18,Open,No,11-13
Community,30-60,30-60,25-35,yes,yes,no,12-18,Open,No,11-13
Community,60-90,30-60,25-35,yes,yes,no,12-18,Open,No,11-13
Community,<30,30-60,25-35,yes,yes,no,12-18,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,<30,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,<30,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,60-90,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,close,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,close,No,11-13
Community,<30,30-60,25-35,yes,yes,no,18+,close,No,11-13
Community,<30,30-60,25-35,yes,yes,no,18+,close,No,11-13
Community,<30,30-60,35-55,yes,yes,no,<3,close,Yes,11-13
Community,60-90,30-60,35-55,yes,yes,no,3-6,close,Yes,11-13
Community,<30,30-60,25-35,no,yes,no,<3,Open,Yes,11-13
Community,30-60,30-60,25-35,no,yes,no,<3,Open,Yes,11-13
Community,<30,30-60,25-35,no,yes,no,<3,Open,Yes,11-13
Community,30-60,30-60,25-35,no,yes,no,3-6,Open,Yes,11-13
Community,30-60,30-60,25-35,no,yes,no,3-6,Open,Yes,11-13
Community,30-60,30-60,25-35,no,yes,no,6-12,Open,Yes,11-13
Community,90+,30-60,25-35,no,yes,no,6-12,close,Yes,11-13
Community,<30,30-60,25-35,no,yes,no,6-12,close,Yes,11-13
Community,60-90,30-60,25-35,no,yes,no,12-18,close,No,11-13
Community,<30,30-60,25-35,no,yes,no,12-18,close,No,11-13
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,14+
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,14+
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,14+
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,Yes,14+
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,Yes,14+
Community,<30,30-60,25-35,yes,yes,no,3-6,Open,Yes,14+
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,14+
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,14+
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,Yes,14+
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,No,14+
Community,60-90,30-60,25-35,yes,yes,no,12-18,close,No,14+
Community,<30,<30,35-55,yes,yes,no,<3,close,Yes,11-13
Community,<30,<30,35-55,yes,yes,no,<3,close,Yes,11-13
Community,30-60,<30,35-55,yes,yes,no,3-6,close,Yes,11-13
Community,<30,<30,35-55,yes,yes,no,3-6,close,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,14+
Community,60-90,30-60,25-35,yes,yes,no,3-6,Open,Yes,14+
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,Yes,14+
Community,30-60,30-60,25-35,yes,yes,no,6-12,close,Yes,14+
Community,<30,30-60,25-35,yes,yes,no,6-12,close,Yes,14+
Community,<30,30-60,25-35,yes,yes,no,6-12,close,Yes,14+
Community,30-60,30-60,25-35,yes,yes,no,6-12,close,Yes,14+
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,3-6,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,11-13
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,12-18,close,No,11-13
Community,<30,<30,25-35,no,yes,no,<3,Open,Yes,11-13
Community,30-60,<30,25-35,no,yes,no,<3,Open,Yes,11-13
Community,30-60,<30,25-35,no,yes,no,3-6,Open,Yes,11-13
Community,<30,<30,25-35,no,yes,no,3-6,Open,Yes,11-13
Community,60-90,<30,25-35,no,yes,no,6-12,close,Yes,11-13
Community,<30,<30,25-35,no,yes,no,6-12,close,Yes,11-13
Community,<30,<30,25-35,no,yes,no,6-12,close,Yes,11-13
Community,<30,<30,25-35,no,yes,no,6-12,close,Yes,11-13
Community,<30,75+,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,90+,75+,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,<30,75+,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,60-90,75+,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,75+,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,30-60,75+,25-35,yes,yes,no,6-12,Open,Yes,11-13
Community,90+,75+,25-35,yes,yes,no,18+,close,No,11-13
Community,<30,30-60,35-55,yes,yes,no,<3,Open,Yes,11-13
Community,30-60,30-60,35-55,yes,yes,no,<3,Open,Yes,11-13
Community,<30,30-60,35-55,yes,yes,no,<3,Open,Yes,11-13
Community,30-60,30-60,35-55,yes,yes,no,3-6,Open,No,11-13
Community,<30,30-60,35-55,yes,yes,no,3-6,Open,No,11-13
Community,30-60,30-60,35-55,yes,yes,no,6-12,Open,No,11-13
Community,30-60,30-60,35-55,yes,yes,no,6-12,Open,No,11-13
Community,30-60,30-60,35-55,yes,yes,no,6-12,close,No,11-13
Community,60-90,30-60,35-55,yes,yes,no,6-12,close,No,11-13
Community,30-60,30-60,35-55,yes,yes,no,12-18,close,No,11-13
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,60-90,30-60,25-35,yes,yes,no,3-6,Open,No,11-13
Community,<30,30-60,25-35,yes,yes,no,3-6,Open,No,11-13
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,No,11-13
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,No,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,11-13
Community,<30,30-60,25-35,yes,yes,no,6-12,close,No,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,close,No,11-13
Community,<30,30-60,25-35,yes,yes,no,6-12,close,No,11-13
Community,30-60,30-60,25-35,yes,yes,no,12-18,close,No,11-13
Community,<30,60-75,35-55,yes,yes,no,<3,Open,Yes,<11
Community,30-60,60-75,35-55,yes,yes,no,<3,Open,Yes,<11
Community,<30,60-75,35-55,yes,yes,no,<3,Open,Yes,<11
Community,60-90,60-75,35-55,yes,yes,no,3-6,Open,No,<11
Community,<30,60-75,35-55,yes,yes,no,6-12,Open,No,<11
Community,<30,60-75,35-55,yes,yes,no,6-12,Open,No,<11
Community,30-60,60-75,35-55,yes,yes,no,6-12,Open,No,<11
Community,30-60,60-75,35-55,yes,yes,no,6-12,Open,No,<11
Community,<30,60-75,35-55,yes,yes,no,6-12,Open,No,<11
Community,<30,60-75,35-55,yes,yes,no,6-12,Open,No,<11
Community,60-90,60-75,35-55,yes,yes,no,12-18,Open,No,<11
Community,90+,60-75,35-55,yes,yes,no,12-18,Open,No,<11
Community,90+,60-75,35-55,yes,yes,no,18+,Open,No,<11
Community,60-90,60-75,35-55,yes,yes,no,18+,Open,No,<11
Community,90+,60-75,35-55,yes,yes,no,18+,Open,No,<11
Community,60-90,60-75,35-55,yes,yes,no,18+,Open,No,<11
Community,60-90,60-75,35-55,yes,yes,no,18+,Open,No,<11
Community,60-90,60-75,35-55,yes,yes,no,18+,Open,No,<11
Community,90+,60-75,35-55,yes,yes,no,18+,Open,No,<11
Community,90+,60-75,35-55,yes,yes,no,18+,Open,No,<11
Community,90+,60-75,35-55,yes,yes,no,18+,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,<11
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,No,<11
Community,60-90,30-60,25-35,yes,yes,no,6-12,close,No,<11
Community,<30,30-60,25-35,yes,yes,no,6-12,close,No,<11
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,11-13
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,No,11-13
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,No,11-13
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,No,11-13
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,No,11-13
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,No,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,11-13
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,No,11-13
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,11-13
Community,<30,30-60,25-35,yes,yes,no,12-18,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,12-18,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,60-90,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,11-13
Community,60-90,30-60,25-35,yes,yes,no,18+,close,No,11-13
Community,90+,30-60,25-35,yes,yes,no,18+,close,No,11-13
Community,<30,<30,25-35,yes,yes,no,<3,close,Yes,<11
Community,<30,<30,25-35,yes,yes,no,<3,close,Yes,<11
Community,30-60,<30,25-35,yes,yes,no,3-6,close,No,<11
Community,<30,<30,25-35,yes,yes,no,3-6,close,No,<11
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,14+
Community,30-60,30-60,25-35,yes,yes,no,<3,Open,No,14+
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,No,14+
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,No,14+
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,14+
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,No,14+
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,No,14+
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,14+
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,No,14+
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,14+
Community,<30,30-60,25-35,yes,yes,no,12-18,Open,No,14+
Community,90+,30-60,25-35,yes,yes,no,12-18,Open,No,14+
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,14+
Community,60-90,30-60,25-35,yes,yes,no,18+,Open,No,14+
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,14+
Community,90+,30-60,25-35,yes,yes,no,18+,close,No,14+
Community,<30,30-60,35-55,yes,yes,no,<3,Open,Yes,11-13
Community,30-60,30-60,35-55,yes,yes,no,<3,Open,Yes,11-13
Community,<30,30-60,35-55,yes,yes,no,3-6,Open,No,11-13
Community,30-60,30-60,35-55,yes,yes,no,3-6,Open,No,11-13
Community,<30,30-60,35-55,yes,yes,no,3-6,Open,No,11-13
Community,30-60,30-60,35-55,yes,yes,no,6-12,Open,No,11-13
Community,<30,30-60,35-55,yes,yes,no,6-12,Open,No,11-13
Community,30-60,30-60,35-55,yes,yes,no,6-12,Open,No,11-13
Community,<30,30-60,35-55,yes,yes,no,6-12,Open,No,11-13
Community,30-60,30-60,35-55,yes,yes,no,6-12,Open,No,11-13
Community,30-60,30-60,35-55,yes,yes,no,6-12,Open,No,11-13
Community,30-60,30-60,35-55,yes,yes,no,12-18,Open,No,11-13
Community,90+,30-60,35-55,yes,yes,no,12-18,Open,No,11-13
Community,60-90,30-60,35-55,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,35-55,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,35-55,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,35-55,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,35-55,yes,yes,no,18+,Open,No,11-13
Community,60-90,30-60,35-55,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,35-55,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,35-55,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,35-55,yes,yes,no,18+,Open,No,11-13
Community,90+,30-60,35-55,yes,yes,no,18+,Open,No,11-13
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,<11
Community,30-60,30-60,25-35,yes,yes,no,<3,Open,Yes,<11
Community,30-60,30-60,25-35,yes,yes,no,<3,Open,Yes,<11
Community,<30,30-60,25-35,yes,yes,no,3-6,Open,No,<11
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,3-6,Open,No,<11
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,<11
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,No,<11
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,<11
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,<11
Community,30-60,30-60,25-35,yes,yes,no,12-18,Open,No,<11
Community,90+,30-60,25-35,yes,yes,no,12-18,close,No,<11
Community,30-60,30-60,25-35,yes,yes,no,12-18,close,No,<11
Community,<30,30-60,25-35,yes,yes,no,<3,Open,Yes,<11
Community,30-60,30-60,25-35,yes,yes,no,<3,Open,Yes,<11
Community,<30,30-60,25-35,yes,yes,no,3-6,Open,No,<11
Community,30-60,30-60,25-35,yes,yes,no,3-6,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,3-6,Open,No,<11
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,No,<11
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,No,<11
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,<11
Community,30-60,30-60,25-35,yes,yes,no,6-12,Open,No,<11
Community,<30,30-60,25-35,yes,yes,no,6-12,Open,No,<11
Community,90+,30-60,25-35,yes,yes,no,12-18,Open,No,<11
Community,90+,30-60,25-35,yes,yes,no,18+,Open,No,<11
